ID,SMILES,Kd,IC50,erk_IC50
US_391,Cc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2cn[nH]c2c1,,661.7,
US_392,Oc1cccc(OC(F)(F)F)c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,208.2,
US_393,Oc1cc(-c2ncc3c(nc(OCCC(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,,76.3,7579.3
US_394,CC(C)c1cccc(C(C)C)c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,2500.0,
US_395,O[C@@H]1C[C@@H]2CN(C[C@H]1N2)c1nc(OC[C@@]23CCCN2C[C@H](F)C3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,2.6,6.9,1089.1
US_396,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CC(F)C(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,34.8,206.8,8173.3
US_397,CO[C@@H]1C[C@@H]2CN(C[C@H]1N2)c1nc(OC[C@@]23CCCN2C[C@H](F)C3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,183.2,886.9,16666.7
US_398,CN1CCC(F)(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)CC1,,593.2,
US_399,CC(C)c1ccc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,2.7,509.9
US_400,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C(CF)CC5)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,,4.2,260.6
US_401,Cc1c(Cl)cc2[nH]ncc2c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,2.8,603.5
US_402,CC(C)(O)c1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,8017.6,
US_403,CC(C)c1ccc(O)cc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,1.9,2881.0
US_404,COC1(CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1)OC,,60.8,8331.6
US_405,CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,2.2,297.0
US_407,CC(C)(F)c1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,560.0,
US_408,CNC(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,3.1,238.0
US_409,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2ccccc2C#N)C1,,2231.4,
US_410,CO[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(C#C)c23)C1,,1.0,8.0
US_411,COC(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,17.0,745.3
US_412,CN(C)C(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,17.7,4779.3
US_413,CC(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,9.2,2156.3
US_414,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2ccccc2Cl)C1,,873.2,
US_415,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cnccc2C(F)(F)F)C1,,2578.3,
US_416,CC(C)Oc1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,1946.5,
US_417,CC(C)Cc1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,594.7,
US_418,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](Cn3cccn3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,7.5,2741.5
US_419,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(c23)C(F)(F)F)C1,,50.9,2776.1
US_420,CS(=O)(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,20.0,7816.4
US_421,CC(C)c1ncccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,7746.7,
US_422,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2CCC=C(c12)C(F)(F)F,,11.4,2357.8
US_423,COCc1cccc2cccc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,,238.0,
US_424,Oc1ccc(CC(F)(F)F)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,5.0,680.9
US_425,FC1CN2CC(F)CC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,,90.2,5414.1
US_426,CCc1c(F)ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,,0.9,228.0
US_427,CCn1ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,,35.3,1981.7
US_428,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3CCCc23)C1,,92.1,6964.4
US_429,CC1CCc2cccc(c12)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,18.5,1696.0
US_430,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(F)c23)C1,,1.0,141.0
US_431,CCc1cccc2cccc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N5CCOCC5)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,,1.4,74.3
US_432,CCc1cccc2cccc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,,1.9,106.3
US_433,CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,,0.9,43.2
US_434,CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,,0.7,6.7
US_435,CNC(=O)O[C@@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,,28.2,1822.4
US_436,Fc1c(ncc2c(nc(OC[C@]34CCCN3C[C@H](C4)OC(=O)N3CCOCC3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,48.3,3989.5
US_437,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3CCC(C4CC4)c23)C1,,233.7,
US_438,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3C4CC4Cc23)C1,,20.1,1630.8
US_439,CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4ccc(F)c(C#C)c34)CCCN12,,0.4,12.8
US_440,CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cc(O)cc4ccc(F)c(C#C)c34)CCCN12,,0.8,8.4
US_441,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,,0.5,4.1
US_442,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](CN3CCOC3=O)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,25.0,1162.0
US_443,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,3.2,160.0
US_444,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCCCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,5.5,365.0
US_445,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCOCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,2.7,130.0
US_446,Cn1ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,,357.0,
US_447,CCCc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,297.0,
US_449,CCc1cccc2cc(O)cc(-c3ncc4c(ncnc4c3F)N3CC4CCC(C3)N4)c12,,71.0,
US_450,CC(Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(F)c12)C12CCCN1CCC2,,37.0,
US_453,Nc1nc2c(cccc2s1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,27.0,
US_454,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2scnc12,,295.0,
US_455,Nc1nc2c(ccc(F)c2s1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,17.0,
US_456,Cc1cc2sc(N)nc2c(c1C)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,966.0,
US_457,Cc1cc2sc(N)nc2c(c1C)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,,475.0,
US_458,Cc1ccc2sc(N)nc2c1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,,143.0,
US_465,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C1=CC=CC2=CC=CC(=C12)CC)F,,1.0,
US_466,[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C3C=NC(=C4F)C5=CC=CC6=CC=CC(=C56)CC)OC[C@@]78C[C@@H](CN7C[C@@H](C8)O)O,,6.0,
US_469,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCCN3C[C@@H](C2)F)C(=C(N=C1)C1=CC(=CC2=CC=C(C(=C12)C#C)F)O)F,,2.0,31.6
US_480,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC([2H])([2H])[C@]23CCC(N3C[C@@H](C2)F)([2H])[2H])C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)CC)O)F,,2.0,
US_481,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC([2H])([2H])[C@]23CCC(N3C[C@@H](C2)F)([2H])[2H])C(=C(N=C1)C1=CC(=CC2=CC=C(C(=C12)C#C)F)O)F,,2.0,
31678_1,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,14.7,19.6,692.3
31678_2,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C)F)C,,269.1,
31678_3,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C(F)(F)F)F)C,,238.9,
31678_4,FC1=C(N=CC2=C1N=C(N=C2NCC2(CCC2)N2CCOCC2)OC[C@]21CCCN1C[C@@H](C2)F)C2=CC(=CC1=CC=CC=C21)O,,957.7,
31678_5,C12CNCC2C1NC=1C2=C(N=C(N1)OC[C@H]1N(CCC1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,,2258.9,
31678_6,CN(C1(CC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,,117.0,
31678_7,CN(C1(CCCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,12.2,10.0,711.3
31678_8,FC1=C(N=CC2=C1N=C(N=C2NCC2(CNC2)C)OC[C@]21CCCN1C[C@@H](C2)F)C2=CC(=CC1=CC=CC=C21)O,66.8,39.9,16666.7
31678_9,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=C(C=CC=C2)C(C)C)F)C,,2170.0,
31678_10,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=C(C=CC=C2)C(C)C)F)C,,3721.0,
31678_12,ClC=1C(=C2C=NNC2=CC1C)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F,,100.0,
31678_13,ClC1=C(C(=C2C=NNC2=C1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F)C,,165.0,
31678_14,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,,306.1,
31678_15,ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC(C)(O)C)OC[C@]12CCCN2C[C@@H](C1)F)F,,3148.1,
31678_16,ClC=1C(=C(C=CC1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OCC12CCCN2CCC1)F)C1CC1,,146.1,
31678_17,C1[C@@H](C[C@@H]1NC)NC2=NC(=NC3=C2C=NC(=C3F)C4=CC(=CC5=CC=CC=C45)O)OCC67CCCN6CCC7,,80.9,16666.7
31678_18,N1CC(C1)NC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,,46.5,16666.7
31678_19,FC1=C(N=CC2=C1N=C(N=C2N[C@H]2CNC[C@@H]2C)OCC21CCCN1CCC2)C2=CC(=CC1=CC=CC=C21)O,,245.3,
31678_20,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C#C)F)C,,22.0,2508.4
31678_21,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)CC)F)C,,59.2,16666.7
31678_22,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,,1319.2,
31678_23,ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F,,582.9,
31678_24,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C(=C)C)F)C,,954.2,
31678_25,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C(C)C)F)C,,1638.2,
31678_26,C1(CC1)C=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@@]12CCCN2C[C@H](C1)F)F,,343.5,
31678_27,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C#CC)F)C,,1879.0,
31678_28,CN(C1(CCC1)CN(C=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C)C,,609.2,
31678_29,NC1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,,62.8,1559.3
31678_30,CN(C1(CCCCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,,1576.6,
31678_31,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCCC=1N(C=CN1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,,856.8,
31678_33,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)C,,0.9,
31678_34,CN(C1(CCCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)C,,1.1,
31678_35,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=C(C(=C21)CC)F)F)C,,30.4,
31678_36,ClC1=C2C(=CC(=CC2=CC=C1)O)C1=C(C=2N=C(N=C(C2C=N1)N(C)CC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F,135.2,76.5,3288.6
31678_37,CN(C1(CCC1)CN(C=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)C)C,,26.1,
31678_38,FC1=C(N=CC2=C1N=C(N=C2NCC2(CNC2)O)OC[C@]21CCCN1C[C@@H](C2)F)C2=CC(=CC1=CC=CC=C21)O,,389.3,
31678_39,CN(CCNC=1C2=C(N=C(N1)OC[C@@]13CCCN3C[C@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,,521.4,
31678_40,[C@@]12(NCC[C@@H]2C1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,,5148.9,
31678_41,CN(C1(CCOCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,,684.3,
31678_42,CN(C(CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)(C)C)C,,210.9,
31678_43,CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)NCC2(CCC2)N(C)C)=O)C,,1.1,53.5
31678_44,CNC(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)NCC2(CCC2)N(C)C)=O,,0.7,220.2
31678_45,CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=C(C(=C21)C#C)F)O)F)NCC2(CCC2)N(C)C)=O)C,,0.4,38.3
31678_46,CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=C(C(=C21)CC)F)O)F)NCC2(CCC2)N(C)C)=O)C,,0.7,38.7
31678_47,ClC=1C(=C(C=CC1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OCC12CCCN2CCC1)F)C(C)C,,513.1,
31678_48,ClC=1C(=C(C=CC1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F)C(C)C,,1078.8,
31678_49,N1(CCCC1)C(=O)OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)Cl)F)NCC2(CCC2)N(C)C,,231.7,
31678_50,N1(CCCCC1)C(=O)OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)Cl)F)NCC2(CCC2)N(C)C,,89.6,10671.4
31678_51,CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)Cl)F)NCC2(CCC2)N(C)C)=O)C,,102.1,16666.7
31678_52,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)C#C)O)F)C,0.04,0.6,12.0
31678_53,CN(C1(CCOCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,,7158.9,
31678_54,ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OCC12CCCN2CCC1)F,,79.3,16666.7
31678_55,ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC(C)(N(C)C)C)OCC12CCCN2CCC1)F,,938.2,
31678_56,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=C(C(=C21)C#C)F)F)C,,2.6,349.6
31678_57,CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=C(C(=C21)CC)F)O)F)C,,1.1,
31678_58,CN(C1(CCC1)CN(C=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C)C,,9092.3,
31678_59,FC1=C(N=CC2=C1N=C(N=C2NCC2(CCC2)NC)OCC21CCCN1CCC2)C2=CC=CC1=CC=CC(=C21)F,,1032.4,
31678_60,NC1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F,,2118.0,
31678_61,CN(C1(CCCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,,479.8,
31678_62,FC1=C(N=CC2=C1N=C(N=C2NC2CC(C21CCC1)N)OCC12CCCN2CCC1)C1=CC=CC2=CC=CC(=C12)F,,202.7,
646_1,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,110.2,48.9,2349.0
646_2,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,163.2,266.5,16085.0
646_3,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C2C=NNC2=CC=C1C,6365.7,1315.4,
646_8,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,5.5,12570.0
646_9,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,3.1,1656.0
646_10,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,1.1,738.0
646_11,[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C3CCN(C4)C5=CC=CC6=CC=CC(=C56)C7CC7)OC[C@@]89CCCN8C[C@@H](C9)F,,19.8,16667.0
646_12,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)Cl,,344.8,
646_13,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)C)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,1.3,261.0
646_14,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC(=C12)CC)O,,1.1,21.0
646_15,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=C(C=CC=C12)Cl,,7904.6,
646_16,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=C(C=CC=C12)F,,1762.9,
646_17,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=C(C(=CC=C1)Cl)C1CC1,,29.5,16667.0
646_19,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,,1.8,324.0
646_20,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,,2.8,539.0
646_21,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,,12.3,
646_22,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,302195.6,7862.6,
